date,sentence,sentiment
07/10/2022 04:06:09,ringkus putri candrawathi gali informasi lebih intens sebut mudah kerja polisi republik indonesia selesai kasus tegastegaklurus siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
07/10/2022 04:09:33,kerja positif jawab gelisah publik kini ragu komitmen kapolri selesai kasus profesional tegastegaklurus siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
07/10/2022 05:29:44,terus kerja polisi republik indonesia tangan buat anggota baik rusak institusi polisi tindak tegas ehh btw kasus ferdy sambo gimana polripresisi polisi republik indonesia,positif
07/10/2022 05:48:31,halo sobat polisi republik indonesia daftar lomba tulis artikel berita polisi republik indonesia buka lomba ada jurnalis wartawan langsung mulai tanggal oktober tema bebas polisi republik indonesia ayo segera daftar karya lewat,positif
07/10/2022 06:07:18,masyarakat apresiasi kerja polisi republik indonesia,positif
07/10/2022 07:00:00,bukti polisi republik indonesia anti kritik kritik jadi bahan evaluasi baik kerja polisi republik indonesia jayalahpolriku majuterusmengabdi,positif
07/10/2022 07:55:59,tuju polisi republik indonesia presisi polda kalteng gelar taklimat awal audit kerja tahap ii,positif
07/10/2022 09:32:49,aremania apresiasi kerja polisi republik indonesia tetap enam sangka tragedi kanjuruhan,positif
07/10/2022 09:42:14,polisi republik indonesia bukti kerja baik ungkap buka kasus hukum ferdy sambo kawan kawan ujung adil,positif
07/10/2022 10:51:11,aremania apresiasi kerja polisi republik indonesia tetap enam sangka tragedi kanjuruhan lewat,positif
07/10/2022 11:41:34,dpr kerja polisi republik indonesia maksimal usai ferdy sambo cs limpah jaksa lengkapcepatberitanya beritaterkini berita news beritanasional,positif
07/10/2022 11:49:03,inti statement keluar mulut polisi republik indonesia dpr guna masyarakat percaya sama kalian perintah masyarakat msh percaya bangga kerja perintah paling buzzerrp brarti main manipulasi persentase,positif
07/10/2022 12:17:52,tenang pak jenderal rakyat lihat kok kenerja bapak serius ungkap kasus kasus institusi polisi republik indonesia rakyat lihat bapak bagi cuci piring bangsa catat kerja baik bapak,positif
07/10/2022 12:44:40,apresiasi kerja,positif
07/10/2022 14:20:32,polisi rupa buah profesi ikat kode etik junjung tinggi jaga profesionalitas kerja anggota polisi republik indonesia lapang akhir rusak sendiri loyalitas jabat kuasa sungguh mirissss,positif
08/10/2022 01:24:58,maksud kerja bangsa,positif
08/10/2022 03:01:28,sambang kamtibmas wujud kerja polisi republik indonesia jaga stabilitas lingkung divisihumaspolri poldapapua humaspolrestolikara polripresisi polriuntukindonesia polriuntuknegeri polrimitramasyarakat,positif
08/10/2022 05:17:50,siap kawal polisi republik indonesia kerja tegak lurus dasar kerja bukti pc suami resmi tahan jadi sangka siapkawalpolri tegastegaklurus,positif
08/10/2022 06:27:13,bubarkanpolri ada sini rasa kerja nyata polisi republik indonesia lama skck sim stnk,positif
08/10/2022 07:09:43,gimana mau naik percaya rakyat anggota jadi jahat survey puas publik kerja institusi polisi republik indonesia mohon baik semua jajar,positif
08/10/2022 08:45:20,kerja positif jawab gelisah publik tahan putri candrawathi bakal polisi republik indonesia makin mudah gali informasi siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
08/10/2022 10:23:41,salah satu faktor penting kuat percaya publik kerja konsisten tahan putri candrawathi jadi bukti betapa serius polisi republik indonesia tangan kasus siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
08/10/2022 17:23:47,masih terus begini lapor harus terus percaya kerja polisi,positif
08/10/2022 18:58:49,neng banget sama kerja tentara republik indonesia polisi republik indonesia gercep banget ngelindungin korban kasih tolong mba reva papuaindonesia,positif
08/10/2022 19:45:27,sabar ikut proses sidang acung jempol kerja kepolisiaan hebat,positif
09/10/2022 05:17:30,sampai fakta soal main baya serang keluar area stadion lebih esensial hubung banyak nyawa dosa biar jadi fokus pintu masuk rubah federasi bahkan kerja polisi republik indonesia soal prioritas,positif
09/10/2022 10:31:22,patut apresiasi kerja polisi republik indonesia pak serius nangani kasus ferdy sambo,positif
09/10/2022 10:35:47,sepakat statement mahfud tetap giring perkara tetap masuk rasa pidana sisi masyarakat laku dapat sanksi timpal tetap pantau kerja polisi republik indonesia laksana tugas,positif
09/10/2022 10:52:54,wah good job banget kerja pak kasus tahap dua moga segera ungkap,positif
09/10/2022 13:41:49,tangan kasus baik wajar banyak pihak apresiasi kerja beliau,positif
09/10/2022 14:07:51,puas banget lepas kerja pak jendral seluruh jajar kepolsiaan,positif
09/10/2022 14:44:08,sngat tunggu proses hukum terap awas sia kerja laku,positif
09/10/2022 16:00:33,respect besar kerja kapolri berani usut kasus hebat sekali,positif
09/10/2022 16:29:05,apa antara pilih penting jadi ajar semua respect besar kerja kepolsiian pimpin,positif
10/10/2022 00:58:44,kerja polisi republik indonesia luarbiasa cepet komprehensif masyarakat tinggal nunggu proses sidang siapkawalpolri kejaksaanri,positif
10/10/2022 01:02:13,ikut apresiasi kerja kepolisiaan patut bangga uak kasus proses lanjut ikut pantau sini masyarakan tahu ferdy sambo hukum adil,positif
10/10/2022 02:29:07,arah bangku sidang kerja polisi sia sia moga konsisten tangan sidang,positif
10/10/2022 03:50:58,sangat puas berkat kerja polisi republik indonesia jauh sangat muas komitmen terimakasih pak,positif
10/10/2022 04:10:26,puas banget kerja polisi republik indonesia tegas tentu ferdy sambo resmi jadi tahan jaksa agung moga hukum pandang bulu,positif
10/10/2022 04:12:35,harap depan segala layan bebas dri pungli moga kerja polisi tangan ksus sambo nular tangan ksus lain,positif
10/10/2022 04:18:51,dapat sama prof pak mesti laku reformasi kultural tubuh reformasi kultural butuh baik kerja polisi lebih baik lgi,positif
10/10/2022 04:36:03,manteb bener deh kerja cepat serah berkas sangka moga jaksa agung proses berkas perkara baik baik,positif
10/10/2022 04:45:37,rakernis fungsi samapta ta kepala polisi daerah sumsel tingkat kerja jajar tuju polisi republik indonesia presisi,positif
10/10/2022 05:09:33,lengkap tahan thdp sangka kasus brigadir cukup puas kerja terus laku ambil sikap tegas adil siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
10/10/2022 05:20:09,mahfud md apresiasi kerja koordinasi jaksa agung polisi republik indonesia tangan perkara kasus ferdy sambo kapolri siapkawalpolri,positif
10/10/2022 05:44:49,mantap kerja polisi tinggal tindak lanjutin jaksa dikejakssan semangat semua,positif
10/10/2022 05:48:38,keren serah kan bukti bukti tetap sangka kerja sangat baik tegas respect,positif
10/10/2022 05:57:43,sangat puas kerja tetap ferdy sambo sangka respect,positif
10/10/2022 06:16:03,sepakat jauh kerja polisi republik indonesia lumayan cukup baik segala sisi salah satu momen pak baik citra polisi republik indonesia siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
10/10/2022 06:17:35,makin tingkat lihat kerja team polisi republik indonesia usut kasus sungguh sungguh transparan,positif
10/10/2022 06:37:26,kerja benar benar luar biasa perlu tunggu sidang ferdy sambo loyalitas masuk penjara,positif
10/10/2022 06:48:06,memang makin kesini polisi republik indonesia makin tegas tangan kasus sambo transparan adil ragu memang kerja polisi republik indonesia,positif
10/10/2022 07:15:41,tuju banget bersih nama polisi republik indonesia lama kerja kurang bagus ganti lebih baik semangat terus polisi republik indonesia,positif
10/10/2022 07:22:28,sangat puas tambah puas putus sidang hukum yaa moga hukum berat pasti semua berkat kerja polisi republik indonesia selalu tegas adil bravo,positif
10/10/2022 07:38:07,bener banget sudsh ragu kerja polisi republik indonesia tangan kasus tinggal tunggu putus sidang semangat,positif
10/10/2022 09:20:46,bantu kerja polisi republik indonesia sangat berat arti kasus bukan kasus biasa selesai banyak pihak banyak maju kasus jaksa siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
10/10/2022 10:15:03,ana kasih jempol deh buat kerja tangan ksus sambo tegas profesionalitas kapolri sngat layak apresiasi,positif
10/10/2022 10:31:52,pak laku kerja tegas profesional proses tangan lidi kasus ferdy sambo loyalitas good job,positif
10/10/2022 10:42:49,mesti laku reformasi besar besar pasca kasus ferdy sambo reformasi penting laku baik kerja polisi republik indonesia mngembalikan lgi kpercayaan publik,positif
10/10/2022 10:45:27,laku kerja baik hasil selesai kasus ferdy sambo laku bersih bersih anggota kapolri moga depan jadi lebih baik,positif
10/10/2022 10:47:57,puas kerja maju kasus sambo,positif
10/10/2022 11:00:10,berkat kerja pak sama kasus hampir pasuk babak akhir,positif
10/10/2022 11:04:15,hebat kerja polisi republik indonesia patut apresiasi tegas profesional tegak adil tangan kasus moga depan tetap konsistensi,positif
10/10/2022 11:18:51,sabar nunggu sidang kasus mati brigadir kerja tangan kasus benar benar perlu dapat apresiasi,positif
10/10/2022 11:29:06,survei jadi bukti otentik kerja positif polisi republik indonesia turut naik percaya masyarakat polisi republik indonesia siapkawalpolri polrimakinbaik kapolriberantasmafia,positif
10/10/2022 11:45:17,betul banget kerja polisi republik indonesia tangan kasus memang tegas adil profesional lanjut tinggal putus sidang,positif
10/10/2022 12:22:25,tetap polisi tragedi bukti kerja polisi republik indonesia tegas adil pandang bulu moga proses tangan kasus cepat selesai,positif
10/10/2022 12:34:43,kerja kapolri sangat baik tegas bukti laku tahan pc jadi kan ferdy sambo sangka profesional memang pak,positif
10/10/2022 12:49:23,ragu memang kerja polisi republik indonesia sangat tegas profesional pandang bulu moga sekaligus kembali percaya masyarakat polisi republik indonesia,positif
10/10/2022 13:16:54,audah ragu kerja polisi republik indonesia profesional transparan tegastegaklurus,positif
10/10/2022 13:33:16,patut apresiasi kerja polisi republik indonesia tegas cepat tangan kasus masyarakat sangat harap titik terang tangan kasus usut terus tuntas,positif
10/10/2022 13:35:04,memang perlu ragu kerja pak kenal tegas profesional tuntas kasus tahan pc tingkat percaya publik polisi republik indonesia,positif
10/10/2022 13:42:05,kerja polisi republik indonesia memang baik transparan bravo,positif
10/10/2022 13:44:11,rasa makin sini lihat profesionalisme kerja tangan ksus mati brigadir big applause trhadap kerja keras polisi republik indonesia jaksa smoga depan terus konsisten,positif
10/10/2022 13:58:00,kerja baik kemudia sambut baik jaksa agung pak,positif
10/10/2022 13:58:14,big applause kerja keras kerja cerdas tangan kasus mati brigadir smoga kerja baik mampu tahan dua lembaga,positif
10/10/2022 14:02:51,akhir pak kapolri dengar aspirasi publik nonaktif mutasi kepala polisi republik indonesia malang akbp ferli hidayat good job buat kerja keren,positif
10/10/2022 14:02:54,puas banget sangka jadi tahan jaksa agung bukti maksimalnha kerja polisi republik indonesia terus usut tuntas pak,positif
10/10/2022 14:07:15,keren polisi republik indonesia kerja sesuai komitmen pegang,positif
10/10/2022 14:12:26,mutasi alamiah organisasi polisi republik indonesia rangka promosi tingkat kerja organisasi ujar kepala polisi daerah jatim bakal jabat irjen teddy minahasa putra belum irjen teddy jabat kepala polisi daerah sumatera barat sumbar detiknews,positif
10/10/2022 14:17:43,suatu opini sangat tepat dapat baharu dalam kerja polrinya,positif
10/10/2022 14:32:35,baca artikel nyata resmi polisi republik indonesia rupa tour of duty rangka promosi tingkat kerja organisasi bukan sanksi marikitacermat,positif
10/10/2022 14:34:04,kerja baik profesional moga terus on track pak jajar,positif
10/10/2022 14:50:55,apresiasi besar buat kerja polisi republik indonesia transparan pandang bulu pantas mndapat ganjar timpal,positif
10/10/2022 15:26:18,kapolri tunjuk kerja seoptinal mungkin siap sedia tindak tegas semua libat,positif
10/10/2022 15:36:07,terimakasih sobat polisi republik indonesia semangat polisi republik indonesia beri kontribusi tentu pernah lepas peran dukung masyarakat mohon dukung doa henti polisi republik indonesia sobat kerja abdi makin baik,positif
11/10/2022 05:23:25,sangat apresiasi kerja selesai kasus masyarakat makin percaya kapolri,positif
11/10/2022 05:24:13,kerja cepat polisi republik indonesia moga sesuai masyarakat harap,positif
11/10/2022 05:26:27,selamat pak selamat kerja polisi terimakasih statement moga sehat selalu bapak keluarga pdhl bentrok antar kubu suporter kan makan korban banyak korban cuma kubu,positif
11/10/2022 05:47:39,irwasda polda sulsel kombes pol ai afriandi buka laksana giat monitoring kendali mutu audit kerja itwasum polisi republik indonesia polda sulsel hari selasa tanggal oktober pukul wita aula mappaodang mapolda sulsel,positif
11/10/2022 06:05:28,transparan profesional kasus tunjuk kerja baik polisi republik indonesia moga makin baik depan,positif
11/10/2022 06:47:30,kerja sangat baik akhir kasus ferdy sambo pasuk babak baru apresiasi kerja baik serta jajar polisi sangat maksimal tangan kasus,positif
11/10/2022 07:00:01,kerja polisi republik indonesia nyata bantu susah kebersamaanpedulibencana polisi republik indonesia sisi manusia,positif
11/10/2022 07:12:10,salut kerja giring sambo sidang moga tuntas akhir,positif
11/10/2022 07:13:10,mantap sidang memang pantas apresiasi kerja tangan kasus kawal terus tuntas,positif
11/10/2022 07:24:34,laku utama laku utama kasus ferdy sambo beri hukum berat berat pihak lepas kerja bagus dua belah pihak awal kerjasama awal kasus,positif
11/10/2022 07:39:22,jauh kerja baik lihat publik kerja sangat profesional pandang bulu lepas pak selaku pimpin tinggi polisi arah beliau jadi kunci tangan kasus,positif
11/10/2022 08:16:47,jauh komitmen kapolri tuntas kasus sambo makin lihat publik yakin iring tuntas kasus tepat kembali percaya publik kerja polisi republik indonesia,positif
11/10/2022 08:27:22,pak kerja anak buah,positif
11/10/2022 08:31:46,seguju pak tegas profesional teliti bijak tangan kasus harap masyarakat gantung kerja,positif
11/10/2022 08:54:32,terus tingkat solidaritas makin profesional kerja masyarakat terus dukung konsep reformasi,positif
12/10/2022 03:52:22,luar biasa kerja polisi republik indonesia tetap semangat bravo polisi republik indonesia,positif
12/10/2022 04:05:07,mantap kerja langsung satset basa basi moga segera dapat titik terang,positif
12/10/2022 05:03:20,salatiga babinsa lurah kalicacing serka pitoyo pantau isi kuesioner ekternal itk tahun polisi republik indonesia salatiga rangka ukur jauh mana kerja capai reformasi polisi republik indonesia laksana polisi republik indonesia salatiga ikut orang,positif
12/10/2022 05:07:53,kasus sambo emang berat yakin jaksa polisi republik indonesia beri kerja maksimal selesai kasus,positif
12/10/2022 06:20:14,jauh kerja kapolri tangan kasus sambo sangat lihat signifikan profesional cekat jujur adil transparan etos kerja tahan pimpin jadi moga depan polisi republik indonesia makin maju,positif
12/10/2022 07:13:33,hari rabu tanggal okt pukul wita tempat aula polisi republik indonesia pare laksana giat monitoring dalmutu audit kerja itwasum polisi republik indonesia tim dalmutu damping kepala polisi republik indonesia pare ikut polisi republik indonesia,positif
12/10/2022 09:45:26,harap rakernis tingkat kerja jajar reskrim polda diy kuat eksistensi kredibilitas polisi republik indonesia milik tugas pokok tega hukum,positif
12/10/2022 11:25:16,hadir polisi republik indonesia beri rasa aman negeri kerja polisi republik indonesia selalu alami tingkat bahkan transparansi laku polisi republik indonesia jadi pionir,positif
13/10/2022 13:14:55,presiden jokowi jawab soal ada masyarakat keluh kerja polisi republik indonesia jokowi sebut polisi republik indonesia kerja keras layan masyarakat,positif
13/10/2022 13:26:52,presiden joko widodo jokowi jawab soal ada masyarakat keluh kerja polisi republik indonesia jokowi sebut polisi republik indonesia kerja keras bantu layan masyarakat,positif
13/10/2022 15:27:02,sepakatt kerja polisi republik indonesia sangat apik tegastegaklurus,positif
13/10/2022 16:38:56,betul min kerja laku kapolri lama tunjuk jauh mana polisi republik indonesia tega adil negara,positif
13/10/2022 22:52:40,presiden beri arah jajar jabat utama mabes polisi republik indonesia kepala polisi daerah kepala polisi republik indonesia seluruh indonesia istana negara jakarta jumat okt tanya jurnalis kait keluh kerja polisi,positif
14/10/2022 01:07:09,wah kinerjapolri jokowierickvaksinri presiden jokowi beri arah jajar polisi republik indonesia hari,positif
14/10/2022 02:09:59,mntab banget dah kerja tangan ksus kanjuruhan mngikuti arah lngsung dri presiden lngsung trlihat hasil pnetapan orang trsangka nonaktif anggota polisi,positif
14/10/2022 02:12:12,tahan baik pak terus laku kerja baik percaya masyarakat polisi republik indonesia naik,positif
14/10/2022 02:55:57,survai indikator politik indonesia angka tunjuk komitmen polisi republik indonesia selesai kasus mati brigadir masyarakat percaya kerja polisi republik indonesia,positif
14/10/2022 03:01:01,kerja polisi republik indonesia tunjuk komitmen kerja sesuai perintah dsri presiden,positif
14/10/2022 03:01:27,presiden jokowi tunjuk panglima tinggi tentara republik indonesia polisi republik indonesia presiden jokowi nyata panglima tinggi lihat kurang kerja polisi republik indonesia perlu bina serius orang panglima tinggi polisi republik indonesia makin solid,positif
14/10/2022 03:13:44,nilai kerja polisi republik indonesia perintah pusat perintah daerah masing dasar jenjang satu perintah beri agenda prioritas dasar data ancam potensi ganggu kamtibmas daerahya cc pak,positif
14/10/2022 03:46:51,hari presiden jokowi kumpul jajar petinggi polisi republik indonesia mulai kapolri hingga kepala polisi republik indonesia istana presiden presiden beri arah sikap situasi akhir kerja polisi,positif
14/10/2022 03:48:46,mantab pak kerja polisi republik indonesia cepat tegas kembali percaya masyarakat polisi republik indonesia,positif
14/10/2022 04:01:27,lihat ada ferdy sambo sebentar masuk tahap sidang tunjuk bahwasanya kerja tahap sidi tahap sidang sangat baik semua jalan lancar,positif
14/10/2022 04:15:46,moga kerja cepat tegas bukti kerja polisi republik indonesia baik kembali percaya masyarakat polisi republik indonesia,positif
14/10/2022 04:16:45,kerja polisi republik indonesia tegas selalu cepat patut apresiasi moga depan terus tingkat,positif
14/10/2022 04:44:35,semua prestasi luput kerja pak memimpim tegas profesional mampu bawa kasus meja sidang,positif
14/10/2022 05:35:56,tim itwasum polisi republik indonesia gelar monitoring kendali mutu audit kerja polisi republik indonesia bone,positif
14/10/2022 06:42:35,tindak jalan memang sesuai komitmen polisi republik indonesia perintah presiden karna lihat sendiri bagaimana kerja laku sangat tepat,positif
14/10/2022 07:19:52,buah pencapain sangat baik polisi republik indonesia bukti laku kerja baik tegas,positif
14/10/2022 07:24:00,presiden jokowi widodo kumpul seluruh petinggi polisi beri arah kait keluh kerja polisi merahputihcom jokowi polisi polisi republik indonesia,positif
14/10/2022 07:24:34,kerja baik bukti komitmen polisi republik indonesia perintah presiden semua jawab sangat tunggu,positif
14/10/2022 07:26:17,kerja tegas profesional kapolri memang bukti tangan kasus sambo moga kerja bagus selalu jaga,positif
14/10/2022 07:37:24,mantap pak kapolri memang tetap pegang komitmen kerja bukti kasus ferdy sambo sangat baik tingkat percaya publik tetap jaga,positif
14/10/2022 07:53:12,langkah ambil kapolri sangat tepat kapolri tunjuk kerja sangat baik tegas,positif
14/10/2022 07:56:45,kerja polisi republik indonesia memang sesuai intrusi kan pak jadi salah bukti kapolri sangat komitmen,positif
14/10/2022 08:43:25,slogan indah dengar pak tunjuk kerja baik layan ayom layan tuan beri makan moga polisi republik indonesia depan makin baik,positif
14/10/2022 08:47:09,pernah dengar soal dumas presisi aplikasi luncur polisi republik indonesia ruang adu masyarakat kait kerja perilaku polisi dumas presisi milik panjang adu masyarakat prediktif responsibilitas transparansi adil,positif
14/10/2022 08:49:23,pernah dengar soal dumas presisi aplikasi luncur polisi republik indonesia ruang adu masyarakat kait kerja perilaku polisi,positif
14/10/2022 09:20:38,utuh percaya kerja polisi republik indonesia hadap kasus indonesia,positif
14/10/2022 09:35:43,rakyat slalu dukung kapolri bersih tubuh polisi republik indonesia nama bersih butuh waktu rakyat sabar selalu pantau kembang lama kerja kapolri muas bagus,positif
14/10/2022 09:38:17,mohon maaf besar kapolri sempat ragu kerja bpk pimpin polisi republik indonesia terimakasih tindak tegas kapolri kasus narkoba libat oknum pati polisi republik indonesia bandar narkobanya bravopolri,positif
14/10/2022 09:41:01,apresiasi kerja kapolri berani tegas tindak siapa bhkan anggota polisi sekalipun trbukti trlibat ksus pmbunuhan brigadir psti bkalan tindak tegas,positif
14/10/2022 09:43:35,bukan dar omong kosong gaung komitmen kapolri benar bukti tegas kerja profesional baik lama usut kasus sambo hingga kini,positif
14/10/2022 09:48:34,tegas ambil putus tepat jdi kunci ksus mati brigadir tangan baik pihak tlng kerja baik tahan pak kapolri,positif
14/10/2022 09:53:54,selamat pak kerja bapak jajar hasil buat masyarakat percaya lanjut pak bukti polisi republik indonesia cinta masyarakat,positif
14/10/2022 10:38:29,mantap kerja cepat moga kasus tragedi kanjuruhan usut benar benar tuntas sangka dapat hukum,positif
14/10/2022 10:51:40,laku kerja baik tangan proses lidi jadi kasus tragedi kanjuruhan moga hasil laku investigasi,positif
14/10/2022 10:56:50,lihat kerja laku pak tangan kasus mati brigadir proses lidi kasus buat masyarakat apresiasi kerja,positif
14/10/2022 11:10:07,laku kerja baik laku lidi kasus mampu hasil selesai kasus sangat baik good job jaga komitmen,positif
14/10/2022 11:31:30,fokus kembali citra pak citra polisi republik indonesia baik masyarakat anggap bonus baik kerja integritas lebih penting,positif
14/10/2022 12:49:11,laku kerja baik proses tangan lidi kasus mati brigadir moga terus pegang komitmen tangan kasus kasus ikut,positif
14/10/2022 12:58:06,kerja percaya polisi republik indonesia salut bapak presiden,positif
14/10/2022 14:01:53,wajib dukung kerja kapolri masuk bersih tubuh polisi republik indonesia pak,positif
14/10/2022 14:57:29,bikinin aplikasi masyarakat kasih rating kerja bintang suspend gaji buat subsidi masyarakat,positif
14/10/2022 16:05:24,coba pak buka forum lapor oknum rusak marwan polisi republik indonesia lansung tindak tegas jadi media masyarakat sampai resah polisi republik indonesia mekanisme lapor bukti kapolri lansung lihat kerja oknum rusak,positif
14/10/2022 16:31:35,sangat profesional percaya memang kerja pak kapolri moga selalu pegang teguh prinsip komitmen pak nama polisi republik indonesia segera baik mata masyarakat,positif
14/10/2022 16:36:47,berkas pasuk tahap arti kasus segera ungkap semua lepas kerja kapolri sangat tegas tangan kasus ferdy sambo,positif
14/10/2022 16:39:40,berkas pasuk tahap arti tinggal tunggu dilaksankan sidang kasus ferdy sambo moga laku dapat hukum adil adil salut kerja kapolri,positif
14/10/2022 16:42:29,capai tahap arti jadi bukti kasus segera ungkap kerja sangat baik pak,positif
14/10/2022 16:44:17,pak kapolri hebat moga tetap semangat masyarakat institusi polisi republik indonesia bersih tetap semangat pak listyo fenomena gunung es baru ledak era pak listyo yakin depan kerja polisi republik indonesia makin baik,positif
14/10/2022 16:46:36,bukti tegas lihat kerja tunjuk tuntas usut bagai kasus sedang jadi sesuai komitmen profesional,positif
14/10/2022 16:51:36,memang kerja kapolri bukti sangat baik tangan kasus ferdy sambo tegas profesional buat percaya masyarakat tingkat patut apresiasi,positif
14/10/2022 17:04:30,kerja sempurna polisi republik indonesia sangat bagus seluruh anggota jaga janji prajurit pernah ingkar negara bebas korupsi narkoba judi waktu polisi republik indonesia pimpin negara cacat hebat,positif
14/10/2022 17:36:22,polisi republik indonesia bukti punya kerja bagus kerja nyata komitmen mantep,positif
14/10/2022 17:54:30,plus tambah beban segala rugi masyarakat akibat kerja tanggung polisi republik indonesia misal sepeda motor nila jt hilang curi ketemu slma bulan polisi republik indonesia ganti potong gaji,positif
14/10/2022 19:51:39,beta apresiasi kerja polisi republik indonesia,positif
14/10/2022 20:07:59,apel pagi awal kerja polisi republik indonesia presisi divisihumaspolri poldapapua polreswaropen,positif
15/10/2022 01:35:25,trs kmrn wkt rapat kerja dpr kapolri adem bae ribut ttg kerja polisi republik indonesia,positif
15/10/2022 01:51:22,btuh waktu lama mmbuat publik percaya min klau sda mimin ngak trima kasih dn anggap stress kan kok cr pikir sperti tunjuk sj kerja kapolri rakyat puji nnti masa ahkir jabat beliau sbgai pemimlpin nmer satu polisi republik indonesia,positif
15/10/2022 02:00:05,tingkat kerja polisi republik indonesia kapolri mutasi kepala polisi daerah masuk irjen teddy minahasa,positif
15/10/2022 02:18:43,keren kerja kapolri tindak tegas pak tedy krna duga libat ksus narkoba tegas profesionalisme jga trlihat tangan ksus ksus sambo kanjuruhan,positif
15/10/2022 03:05:06,lewat kasus kanjuruhan apresiasi banget kerja jokowi jajar beliau tegas polisi republik indonesia kapolri sampe gemeteran pas pidato bayang jokowi ngomongin apa dah dalem istana,positif
15/10/2022 03:44:00,padahal asrama polisi republik indonesia kalideres mana kerja umur hidup lah pak polisi tentu reward tuk kerja bapak single parent anak sekolah suka kriminal pak matur nuhun,positif
15/10/2022 04:46:15,pertama sejarah presiden kumpul semua jajar polisi republik indonesia sampe bawah tempo singkat pak kerja polisi republik indonesia lebih ayom masyarakat sekaligus cambuk keras main kotor warning,positif
15/10/2022 04:54:18,kayak cuma tim laksana ngurusin finance sama situs ttp apresiasi kerja polisi republik indonesia,positif
15/10/2022 04:58:39,dah dapet tunjang kerja jadi jtan per bulan jendral polisi republik indonesia arti bunya aset milyar perlu nabung jt bulan tahun,positif
15/10/2022 05:00:00,bahkan anggota dpr apresiasi kerja porli makin baik selalubersihkanoknum komitmen tegas polisi republik indonesia,positif
15/10/2022 05:00:00,arti apresiasi kerja polisi republik indonesia hasil tangkap edar selalubersihkanoknum komitmen tegas polisi republik indonesia,positif
15/10/2022 05:00:01,bener wajib apresiasi kerja kapolri selalubersihkanoknum komitmen tegas polisi republik indonesia,positif
15/10/2022 05:00:01,patut apresiasi kerja porli makin baik selalubersihkanoknum komitmen tegas polisi republik indonesia,positif
15/10/2022 05:00:01,wah bagus kerja polisi republik indonesia selalubersihkanoknum komitmen tegas polisi republik indonesia,positif
15/10/2022 06:15:39,prof nasaruddin umar imam besar masjid istiqlal jakarta selaku dewan awas mtq xxix laku kunjung pos aman masjid jam banjarmasin beliau apresiasi kerja polisi republik indonesia khusus polda kalsel aman event nasional,positif
15/10/2022 06:45:41,semangat terus pak kapolri rakyat mayoritas bangga kagum kerja bersih bersih internal polisi republik indonesia keluarga bangga jendral sigit bravo pak kapolri,positif
15/10/2022 06:48:31,smoga bukan cuma slogan twit sana sini buat perhati masyarakat coba tengok kerja kerja anggota dipolsek polisi republik indonesia pungli rajalela layan kurang harmonis,positif
15/10/2022 07:41:40,polisi republik indonesia komitmen serius tangan kasus ferdy sambo buat masyarakat percaya kerja polisi republik indonesia,positif
15/10/2022 07:42:10,benar sangat bukti sekali kerja pak poko tegas ragu,positif
15/10/2022 08:02:00,beliau punya prinsip sangat berani tegas tepat pantas pak tuai banyak puji bagai kalang semenjak polisi republik indonesia bawah pimpin beliau makin lihat polisi republik indonesia punya kerja bagus moga tetap komitmen memperthankan kerja baik,positif
15/10/2022 08:31:11,nyata kerja kapolri dri sbelum mnjadi kapolri tetap konsisten jaga baik profesionalitas tegas paling konsistensi untung banget dapet pimpin sperti beliau,positif
15/10/2022 08:39:45,pimpin tegas profesional selalu depan adil milik komitmen bagus kerja moga indonesia makin baik depan,positif
15/10/2022 08:41:43,tuntas kasus ferdy sambo rupa buah wujud komitmen polisi republik indonesia bukti polisi republik indonesia milik kerja baik,positif
15/10/2022 08:47:34,kasus sambo sedang tangan polisi republik indonesia banyak kasus sedang usut kerja polisi republik indonesia tetap konsisten tegas menjalankanya,positif
15/10/2022 09:11:41,bener bener komitmen laku kerja polisi republik indonesia hingga patut apresiasi,positif
15/10/2022 09:38:29,mungkin naik remunerasi anggota polisi republik indonesia mana iklan kerja pak,positif
15/10/2022 10:07:21,wibawa pak kapolri tindak tegas adil tangan semua kasus sedang jadi masuk kasus djoko tjandra orang buron kasus korupsi hasil tangkap kapolri malaysia memang hebat kerja polisi republik indonesia,positif
15/10/2022 10:44:19,ucap selamat apresiasi personel hasil ungkap kasus atensi resah masyarakat tsb rupa wujud komitmen polisi republik indonesia dukung kerja keras kerjasama luar negeri jalin polisi republik indonesia masyarakat maupun seluruh pihak kait,positif
15/10/2022 10:45:20,kerja plisi,positif
15/10/2022 11:23:14,ttp tegak lurus pak wlaupun banyak hambat tantang sana sini masyarakat msh harap polisi republik indonesia baik kerja citra polisi republik indonesia tindak tegas layan segenap masyarakat,positif
15/10/2022 11:24:48,salut bapak jenderal pol drs listyo sigit prabowo apresiasi setinggi nya kerja pak kapolri langkah bersih borok tubuh polisi republik indonesia ungkap kasus besar libat anggota polisi republik indonesia,positif
